,year,h_a,hosp,prcd,waiting,comp,wait_med,wait_90,wait_median_d,wait_90_d
17247,2014/15,All Health Authorities,All Facilities,Tendon Surgery,223,741,4.3,25.4,30.099999999999998,177.79999999999998
17248,2014/15,All Health Authorities,All Facilities,Thoracotomy,12,103,2.7,7.0,18.900000000000002,49.0
17249,2014/15,All Health Authorities,All Facilities,Thyroidectomy,426,1199,7.0,29.7,49.0,207.9
17250,2014/15,All Health Authorities,All Facilities,Tonsillectomy/Adenoidectomy,1382,3692,8.7,27.0,60.89999999999999,189.0
17251,2014/15,All Health Authorities,All Facilities,Tympanoplasty,433,771,11.0,32.1,77.0,224.70000000000002
17252,2014/15,All Health Authorities,All Facilities,Uterine Surgery,2551,12005,4.9,18.7,34.300000000000004,130.9
17253,2014/15,All Health Authorities,All Facilities,Vaginal Repair,570,1482,8.9,34.0,62.300000000000004,238.0
17254,2014/15,All Health Authorities,All Facilities,Varicose Veins Ligation/Stripping,1294,1399,16.4,66.0,114.79999999999998,462.0
17255,2014/15,All Health Authorities,All Facilities,Vascular Bypass Graft - Non Cardiac,140,609,3.0,16.0,21.0,112.0
17256,2014/15,All Health Authorities,All Facilities,Vascular Surgery - Other,200,1697,2.6,11.7,18.2,81.89999999999999
17257,2014/15,All Health Authorities,All Facilities,Wound/Laceration Care,268,1000,2.7,22.0,18.900000000000002,154.0
20585,2015/16,All Health Authorities,All Facilities,Abdominoplasty,85,165,8.7,33.9,60.89999999999999,237.29999999999998
20586,2015/16,All Health Authorities,All Facilities,All Other Procedures,1141,4856,4.0,18.7,28.0,130.9
20588,2015/16,All Health Authorities,All Facilities,Aortic Aneurysm Repair,64,411,3.1,9.6,21.7,67.2
20589,2015/16,All Health Authorities,All Facilities,Appendectomy,44,198,4.6,17.9,32.199999999999996,125.29999999999998
20590,2015/16,All Health Authorities,All Facilities,Bariatric Surgery,66,381,5.9,21.1,41.300000000000004,147.70000000000002
20591,2015/16,All Health Authorities,All Facilities,Biopsy in OR,324,2387,2.7,11.9,18.900000000000002,83.3
20592,2015/16,All Health Authorities,All Facilities,Bladder Surgery,1094,5268,4.0,19.6,28.0,137.20000000000002
20593,2015/16,All Health Authorities,All Facilities,Bowel Resection,454,2970,3.3,12.9,23.099999999999998,90.3
20594,2015/16,All Health Authorities,All Facilities,Breast Biopsy,138,1439,2.7,7.0,18.900000000000002,49.0
20595,2015/16,All Health Authorities,All Facilities,Breast Reconstruction,608,1103,8.9,41.9,62.300000000000004,293.3
20596,2015/16,All Health Authorities,All Facilities,Breast Reduction,1176,1638,14.6,42.8,102.2,299.59999999999997
20597,2015/16,All Health Authorities,All Facilities,Cataract Surgery,20274,55251,10.4,35.3,72.8,247.09999999999997
20598,2015/16,All Health Authorities,All Facilities,Cholecystectomy,1558,5351,6.0,24.0,42.0,168.0
20599,2015/16,All Health Authorities,All Facilities,Colostomy/Ileostomy,222,747,7.3,27.7,51.1,193.9
20600,2015/16,All Health Authorities,All Facilities,Cone Biopsy,50,407,3.7,11.3,25.900000000000002,79.10000000000001
20601,2015/16,All Health Authorities,All Facilities,Cranial Surgery,183,944,1.6,15.4,11.200000000000001,107.8
20602,2015/16,All Health Authorities,All Facilities,CSF Drainage,20,636,0.3,1.0,2.1,7.0
20603,2015/16,All Health Authorities,All Facilities,Cyst/Ganglion Removal,450,1219,6.1,27.7,42.699999999999996,193.9
20604,2015/16,All Health Authorities,All Facilities,D&C and Related Surgery,1149,5200,4.1,15.3,28.699999999999996,107.10000000000001
20605,2015/16,All Health Authorities,All Facilities,Dental Surgery,2082,6109,7.9,28.3,55.300000000000004,198.1
20606,2015/16,All Health Authorities,All Facilities,Endarterectomy,134,633,3.3,17.0,23.099999999999998,119.0
20607,2015/16,All Health Authorities,All Facilities,Esophagectomy,27,141,3.1,18.9,21.7,132.29999999999998
20608,2015/16,All Health Authorities,All Facilities,Examination Under Anaesthetic,270,906,4.9,22.6,34.300000000000004,158.20000000000002
20609,2015/16,All Health Authorities,All Facilities,Excision Gynecomastia,103,156,7.4,33.1,51.800000000000004,231.70000000000002
20610,2015/16,All Health Authorities,All Facilities,Excision Lesion/Tumour,535,2392,4.0,16.1,28.0,112.70000000000002
20611,2015/16,All Health Authorities,All Facilities,Facial Bone Reconstruction,188,721,5.6,23.0,39.199999999999996,161.0
20612,2015/16,All Health Authorities,All Facilities,Fallopian Tube/Ovarian Surgery,1226,3535,6.1,21.1,42.699999999999996,147.70000000000002
20613,2015/16,All Health Authorities,All Facilities,Fistula Repair - Non Vascular,59,173,7.0,28.5,49.0,199.5
20614,2015/16,All Health Authorities,All Facilities,Foot/Ankle Surgery,481,906,10.0,36.9,70.0,258.3
20615,2015/16,All Health Authorities,All Facilities,Foreign Body Removal Surgery,53,216,2.9,13.2,20.3,92.39999999999999
20616,2015/16,All Health Authorities,All Facilities,Fracture Repair,153,1150,0.9,10.0,6.3,70.0
20617,2015/16,All Health Authorities,All Facilities,Free Flap Graft,17,109,3.9,20.1,27.3,140.70000000000002
20618,2015/16,All Health Authorities,All Facilities,Gastrostomy/Jejunostomy,17,109,1.0,5.0,7.0,35.0
20619,2015/16,All Health Authorities,All Facilities,Hand/Wrist Surgery,708,1953,6.9,25.9,48.300000000000004,181.29999999999998
20620,2015/16,All Health Authorities,All Facilities,Hernia Repair - Abdominal,4180,11605,9.1,31.6,63.699999999999996,221.20000000000002
20621,2015/16,All Health Authorities,All Facilities,Hernia Repair - Hiatal,164,255,13.1,45.3,91.7,317.09999999999997
20622,2015/16,All Health Authorities,All Facilities,Hip Replacement,3511,5520,21.1,48.9,147.70000000000002,342.3
20623,2015/16,All Health Authorities,All Facilities,Kidney/Bladder Stone Removal,327,1999,4.1,11.7,28.699999999999996,81.89999999999999
20624,2015/16,All Health Authorities,All Facilities,Knee - ACL Repair,533,1816,7.0,28.1,49.0,196.70000000000002
20625,2015/16,All Health Authorities,All Facilities,Knee - Meniscectomy,485,2165,7.0,27.9,49.0,195.29999999999998
20626,2015/16,All Health Authorities,All Facilities,Knee Arthroscopy,1417,4356,7.3,29.9,51.1,209.29999999999998
20627,2015/16,All Health Authorities,All Facilities,Knee Replacement,6927,7990,27.9,54.0,195.29999999999998,378.0
20628,2015/16,All Health Authorities,All Facilities,Laparoscopy,258,1144,4.9,19.6,34.300000000000004,137.20000000000002
20629,2015/16,All Health Authorities,All Facilities,Laparotomy,43,325,3.3,14.6,23.099999999999998,102.2
20630,2015/16,All Health Authorities,All Facilities,Lens & Vitreous (non-cataract) Surgery,934,2802,5.1,24.1,35.699999999999996,168.70000000000002
20631,2015/16,All Health Authorities,All Facilities,Ligament Surgery,40,141,5.6,19.9,39.199999999999996,139.29999999999998
20632,2015/16,All Health Authorities,All Facilities,Lipectomy,36,120,6.1,38.7,42.699999999999996,270.90000000000003
20633,2015/16,All Health Authorities,All Facilities,Lung Surgery,46,635,2.0,5.4,14.0,37.800000000000004
20634,2015/16,All Health Authorities,All Facilities,Male Reproductive Surgery,675,2265,7.1,29.0,49.699999999999996,203.0
20635,2015/16,All Health Authorities,All Facilities,Mastectomy,430,4156,2.4,7.1,16.8,49.699999999999996
20636,2015/16,All Health Authorities,All Facilities,Mastoidectomy,165,338,10.4,32.6,72.8,228.20000000000002
20637,2015/16,All Health Authorities,All Facilities,Myringotomy,410,1606,5.9,20.4,41.300000000000004,142.79999999999998
20638,2015/16,All Health Authorities,All Facilities,Nasal Surgery,1702,3470,11.9,38.4,83.3,268.8
20639,2015/16,All Health Authorities,All Facilities,Nerve Surgery,330,951,5.7,26.3,39.9,184.1
20640,2015/16,All Health Authorities,All Facilities,Oral Cavity & Pharynx Surgery,132,459,7.9,23.4,55.300000000000004,163.79999999999998
20641,2015/16,All Health Authorities,All Facilities,Other Ear Surgery,104,231,8.1,37.0,56.699999999999996,259.0
20642,2015/16,All Health Authorities,All Facilities,Other Eye Surgery,1452,4869,5.1,27.0,35.699999999999996,189.0
20643,2015/16,All Health Authorities,All Facilities,Other Joint Reconstruction,1216,1996,12.0,43.9,84.0,307.3
20644,2015/16,All Health Authorities,All Facilities,Other Orthopaedic Surgery,2142,6530,5.9,26.9,41.300000000000004,188.29999999999998
20645,2015/16,All Health Authorities,All Facilities,Other Urology Surgery,1126,6922,3.7,14.4,25.900000000000002,100.8
20646,2015/16,All Health Authorities,All Facilities,Parotidectomy,193,375,11.1,44.0,77.7,308.0
20647,2015/16,All Health Authorities,All Facilities,Prostate Surgery,1155,5093,5.0,21.0,35.0,147.0
20648,2015/16,All Health Authorities,All Facilities,Rectal Surgery,757,1544,8.6,34.0,60.199999999999996,238.0
20649,2015/16,All Health Authorities,All Facilities,Rib Resection,15,32,7.4,29.2,51.800000000000004,204.4
20650,2015/16,All Health Authorities,All Facilities,Scope of Chest,69,554,2.8,7.1,19.599999999999998,49.699999999999996
20651,2015/16,All Health Authorities,All Facilities,Shoulder Surgery,1627,3422,9.7,36.1,67.89999999999999,252.70000000000002
20652,2015/16,All Health Authorities,All Facilities,Shunt Insertion/Removal,3,25,2.7,7.5,18.900000000000002,52.5
20653,2015/16,All Health Authorities,All Facilities,Sinus Surgery,1107,1906,14.5,48.9,101.5,342.3
20654,2015/16,All Health Authorities,All Facilities,Skin Surgery,313,797,6.0,30.8,42.0,215.6
20655,2015/16,All Health Authorities,All Facilities,Skin Tumour Removal,654,2876,3.7,17.3,25.900000000000002,121.10000000000001
20656,2015/16,All Health Authorities,All Facilities,Sphincterotomy,56,107,5.1,24.6,35.699999999999996,172.20000000000002
20657,2015/16,All Health Authorities,All Facilities,Spinal/Back Surgery,1530,3501,8.6,34.0,60.199999999999996,238.0
20658,2015/16,All Health Authorities,All Facilities,Tendon Surgery,288,830,4.3,24.9,30.099999999999998,174.29999999999998
20659,2015/16,All Health Authorities,All Facilities,Thoracotomy,20,125,2.9,8.0,20.3,56.0
20660,2015/16,All Health Authorities,All Facilities,Thyroidectomy,483,1149,8.4,36.9,58.800000000000004,258.3
20661,2015/16,All Health Authorities,All Facilities,Tonsillectomy/Adenoidectomy,1334,3673,9.0,30.3,63.0,212.1
20662,2015/16,All Health Authorities,All Facilities,Tympanoplasty,387,821,10.0,39.4,70.0,275.8
20663,2015/16,All Health Authorities,All Facilities,Uterine Surgery,2835,11950,5.1,19.0,35.699999999999996,133.0
20664,2015/16,All Health Authorities,All Facilities,Vaginal Repair,630,1490,9.9,34.2,69.3,239.40000000000003
20665,2015/16,All Health Authorities,All Facilities,Varicose Veins Ligation/Stripping,1315,1342,18.6,69.0,130.20000000000002,483.0
20666,2015/16,All Health Authorities,All Facilities,Vascular Bypass Graft - Non Cardiac,137,624,3.0,17.5,21.0,122.5
20667,2015/16,All Health Authorities,All Facilities,Vascular Surgery - Other,257,1652,2.7,10.9,18.900000000000002,76.3
20668,2015/16,All Health Authorities,All Facilities,Wound/Laceration Care,249,947,3.1,19.3,21.7,135.1
23991,2016/17,All Health Authorities,All Facilities,Abdominoplasty,102,166,10.8,36.1,75.60000000000001,252.70000000000002
23992,2016/17,All Health Authorities,All Facilities,All Other Procedures,1171,4741,4.1,21.0,28.699999999999996,147.0
23994,2016/17,All Health Authorities,All Facilities,Aortic Aneurysm Repair,71,421,4.0,11.3,28.0,79.10000000000001
23995,2016/17,All Health Authorities,All Facilities,Appendectomy,48,189,5.7,17.1,39.9,119.70000000000002
23996,2016/17,All Health Authorities,All Facilities,Bariatric Surgery,93,367,5.9,26.4,41.300000000000004,184.79999999999998
23997,2016/17,All Health Authorities,All Facilities,Biopsy in OR,334,2297,3.0,12.1,21.0,84.7
23998,2016/17,All Health Authorities,All Facilities,Bladder Surgery,931,5235,4.0,18.9,28.0,132.29999999999998
23999,2016/17,All Health Authorities,All Facilities,Bowel Resection,480,2698,3.4,13.6,23.8,95.2
24000,2016/17,All Health Authorities,All Facilities,Breast Biopsy,132,1528,2.7,6.9,18.900000000000002,48.300000000000004
24001,2016/17,All Health Authorities,All Facilities,Breast Reconstruction,564,1225,8.9,35.3,62.300000000000004,247.09999999999997
24002,2016/17,All Health Authorities,All Facilities,Breast Reduction,1477,1628,17.7,46.2,123.89999999999999,323.40000000000003
24003,2016/17,All Health Authorities,All Facilities,Cataract Surgery,22376,57612,10.9,36.9,76.3,258.3
24004,2016/17,All Health Authorities,All Facilities,Cholecystectomy,1675,5452,6.4,23.3,44.800000000000004,163.1
24005,2016/17,All Health Authorities,All Facilities,Colostomy/Ileostomy,235,690,8.0,28.9,56.0,202.29999999999998
24006,2016/17,All Health Authorities,All Facilities,Cone Biopsy,52,344,4.6,11.8,32.199999999999996,82.60000000000001
24007,2016/17,All Health Authorities,All Facilities,Cranial Surgery,172,995,1.9,11.4,13.299999999999999,79.8
24008,2016/17,All Health Authorities,All Facilities,CSF Drainage,15,453,0.4,1.6,2.8000000000000003,11.200000000000001
24009,2016/17,All Health Authorities,All Facilities,Cyst/Ganglion Removal,427,1188,6.7,29.5,46.9,206.5
24010,2016/17,All Health Authorities,All Facilities,D&C and Related Surgery,1225,5434,4.3,18.5,30.099999999999998,129.5
24011,2016/17,All Health Authorities,All Facilities,Dental Surgery,2229,6160,8.6,30.1,60.199999999999996,210.70000000000002
24012,2016/17,All Health Authorities,All Facilities,Endarterectomy,124,595,3.4,19.3,23.8,135.1
24013,2016/17,All Health Authorities,All Facilities,Esophagectomy,32,151,3.0,15.6,21.0,109.2
24014,2016/17,All Health Authorities,All Facilities,Examination Under Anaesthetic,248,1010,4.7,21.9,32.9,153.29999999999998
24015,2016/17,All Health Authorities,All Facilities,Excision Gynecomastia,108,163,9.0,38.0,63.0,266.0
24016,2016/17,All Health Authorities,All Facilities,Excision Lesion/Tumour,533,2538,4.0,16.8,28.0,117.60000000000001
24017,2016/17,All Health Authorities,All Facilities,Facial Bone Reconstruction,253,702,5.3,22.0,37.1,154.0
24018,2016/17,All Health Authorities,All Facilities,Fallopian Tube/Ovarian Surgery,1285,3746,6.4,24.6,44.800000000000004,172.20000000000002
24019,2016/17,All Health Authorities,All Facilities,Fistula Repair - Non Vascular,49,177,5.0,22.4,35.0,156.79999999999998
24020,2016/17,All Health Authorities,All Facilities,Foot/Ankle Surgery,481,770,13.9,42.6,97.3,298.2
24021,2016/17,All Health Authorities,All Facilities,Foreign Body Removal Surgery,48,231,3.3,13.1,23.099999999999998,91.7
24022,2016/17,All Health Authorities,All Facilities,Fracture Repair,156,1098,0.9,13.2,6.3,92.39999999999999
24023,2016/17,All Health Authorities,All Facilities,Free Flap Graft,24,108,3.6,16.9,25.2,118.29999999999998
24024,2016/17,All Health Authorities,All Facilities,Gastrostomy/Jejunostomy,17,80,3.4,13.9,23.8,97.3
24025,2016/17,All Health Authorities,All Facilities,Hand/Wrist Surgery,666,2285,6.9,26.1,48.300000000000004,182.70000000000002
24026,2016/17,All Health Authorities,All Facilities,Hernia Repair - Abdominal,4417,12562,8.7,30.7,60.89999999999999,214.9
24027,2016/17,All Health Authorities,All Facilities,Hernia Repair - Hiatal,144,288,11.2,38.8,78.39999999999999,271.59999999999997
24028,2016/17,All Health Authorities,All Facilities,Hip Replacement,3544,5889,20.7,49.4,144.9,345.8
24029,2016/17,All Health Authorities,All Facilities,Kidney/Bladder Stone Removal,322,2079,4.1,12.1,28.699999999999996,84.7
24030,2016/17,All Health Authorities,All Facilities,Knee - ACL Repair,621,1799,6.9,27.0,48.300000000000004,189.0
24031,2016/17,All Health Authorities,All Facilities,Knee - Meniscectomy,467,1985,6.3,24.3,44.1,170.1
24032,2016/17,All Health Authorities,All Facilities,Knee Arthroscopy,1340,3840,6.7,27.9,46.9,195.29999999999998
24033,2016/17,All Health Authorities,All Facilities,Knee Replacement,7542,8493,27.4,55.6,191.79999999999998,389.2
24034,2016/17,All Health Authorities,All Facilities,Laparoscopy,273,1232,4.9,19.3,34.300000000000004,135.1
24035,2016/17,All Health Authorities,All Facilities,Laparotomy,45,336,3.6,15.9,25.2,111.3
24036,2016/17,All Health Authorities,All Facilities,Lens & Vitreous (non-cataract) Surgery,1329,3716,3.0,22.6,21.0,158.20000000000002
24037,2016/17,All Health Authorities,All Facilities,Ligament Surgery,73,186,5.4,23.9,37.800000000000004,167.29999999999998
24038,2016/17,All Health Authorities,All Facilities,Lipectomy,24,60,7.9,39.3,55.300000000000004,275.09999999999997
24039,2016/17,All Health Authorities,All Facilities,Lung Surgery,51,630,2.0,5.3,14.0,37.1
24040,2016/17,All Health Authorities,All Facilities,Male Reproductive Surgery,772,2217,7.1,27.0,49.699999999999996,189.0
24041,2016/17,All Health Authorities,All Facilities,Mastectomy,532,4294,2.7,8.0,18.900000000000002,56.0
24042,2016/17,All Health Authorities,All Facilities,Mastoidectomy,158,330,11.1,42.6,77.7,298.2
24043,2016/17,All Health Authorities,All Facilities,Myringotomy,520,1407,6.3,21.6,44.1,151.20000000000002
24044,2016/17,All Health Authorities,All Facilities,Nasal Surgery,2026,3161,11.0,39.3,77.0,275.09999999999997
24045,2016/17,All Health Authorities,All Facilities,Nerve Surgery,361,1078,6.7,30.5,46.9,213.5
24046,2016/17,All Health Authorities,All Facilities,Oral Cavity & Pharynx Surgery,141,383,7.1,30.4,49.699999999999996,212.79999999999998
24047,2016/17,All Health Authorities,All Facilities,Other Ear Surgery,100,248,9.0,40.9,63.0,286.3
24048,2016/17,All Health Authorities,All Facilities,Other Eye Surgery,1512,4915,5.9,25.6,41.300000000000004,179.20000000000002
24049,2016/17,All Health Authorities,All Facilities,Other Joint Reconstruction,1217,1990,12.9,40.4,90.3,282.8
24050,2016/17,All Health Authorities,All Facilities,Other Orthopaedic Surgery,2226,6404,6.4,28.8,44.800000000000004,201.6
24051,2016/17,All Health Authorities,All Facilities,Other Urology Surgery,1338,6595,3.7,14.2,25.900000000000002,99.39999999999999
24052,2016/17,All Health Authorities,All Facilities,Parotidectomy,197,400,12.1,40.3,84.7,282.09999999999997
24053,2016/17,All Health Authorities,All Facilities,Prostate Surgery,1152,5079,4.9,20.9,34.300000000000004,146.29999999999998
24054,2016/17,All Health Authorities,All Facilities,Rectal Surgery,740,1678,8.2,33.0,57.39999999999999,231.0
24055,2016/17,All Health Authorities,All Facilities,Rib Resection,26,35,6.0,27.6,42.0,193.20000000000002
24056,2016/17,All Health Authorities,All Facilities,Scope of Chest,89,580,3.9,9.4,27.3,65.8
24057,2016/17,All Health Authorities,All Facilities,Shoulder Surgery,1625,3272,10.4,38.7,72.8,270.90000000000003
24058,2016/17,All Health Authorities,All Facilities,Shunt Insertion/Removal,8,36,3.0,8.4,21.0,58.800000000000004
24059,2016/17,All Health Authorities,All Facilities,Sinus Surgery,1177,1794,15.9,45.3,111.3,317.09999999999997
24060,2016/17,All Health Authorities,All Facilities,Skin Surgery,346,797,6.0,33.1,42.0,231.70000000000002
24061,2016/17,All Health Authorities,All Facilities,Skin Tumour Removal,779,3062,3.9,17.7,27.3,123.89999999999999
24062,2016/17,All Health Authorities,All Facilities,Sphincterotomy,59,143,6.4,23.1,44.800000000000004,161.70000000000002
24063,2016/17,All Health Authorities,All Facilities,Spinal/Back Surgery,1484,3523,8.7,32.9,60.89999999999999,230.29999999999998
24064,2016/17,All Health Authorities,All Facilities,Tendon Surgery,376,853,5.1,30.3,35.699999999999996,212.1
24065,2016/17,All Health Authorities,All Facilities,Thoracotomy,16,143,3.7,9.0,25.900000000000002,63.0
24066,2016/17,All Health Authorities,All Facilities,Thyroidectomy,577,1131,9.4,41.1,65.8,287.7
24067,2016/17,All Health Authorities,All Facilities,Tonsillectomy/Adenoidectomy,1648,3385,9.1,33.9,63.699999999999996,237.29999999999998
24068,2016/17,All Health Authorities,All Facilities,Tympanoplasty,401,786,10.1,31.9,70.7,223.29999999999998
24069,2016/17,All Health Authorities,All Facilities,Uterine Surgery,2999,12249,5.4,19.9,37.800000000000004,139.29999999999998
24070,2016/17,All Health Authorities,All Facilities,Vaginal Repair,635,1474,9.4,35.0,65.8,245.0
24071,2016/17,All Health Authorities,All Facilities,Varicose Veins Ligation/Stripping,1442,1282,18.9,55.8,132.29999999999998,390.59999999999997
24072,2016/17,All Health Authorities,All Facilities,Vascular Bypass Graft - Non Cardiac,152,634,3.2,16.7,22.400000000000002,116.89999999999999
24073,2016/17,All Health Authorities,All Facilities,Vascular Surgery - Other,299,1554,2.9,13.9,20.3,97.3
24074,2016/17,All Health Authorities,All Facilities,Wound/Laceration Care,249,938,3.3,20.8,23.099999999999998,145.6
27429,2017/18,All Health Authorities,All Facilities,Abdominoplasty,105,165,13.3,48.5,93.10000000000001,339.5
27430,2017/18,All Health Authorities,All Facilities,All Other Procedures,1234,5225,4.1,20.5,28.699999999999996,143.5
27432,2017/18,All Health Authorities,All Facilities,Aortic Aneurysm Repair,49,498,3.4,10.9,23.8,76.3
27433,2017/18,All Health Authorities,All Facilities,Appendectomy,53,191,5.3,17.6,37.1,123.20000000000002
27434,2017/18,All Health Authorities,All Facilities,Bariatric Surgery,62,396,4.7,13.8,32.9,96.60000000000001
27435,2017/18,All Health Authorities,All Facilities,Biopsy in OR,327,2201,3.0,12.3,21.0,86.10000000000001
27436,2017/18,All Health Authorities,All Facilities,Bladder Surgery,955,5081,4.0,16.4,28.0,114.79999999999998
27437,2017/18,All Health Authorities,All Facilities,Bowel Resection,436,2679,3.4,13.3,23.8,93.10000000000001
27438,2017/18,All Health Authorities,All Facilities,Breast Biopsy,145,1573,2.7,7.0,18.900000000000002,49.0
27439,2017/18,All Health Authorities,All Facilities,Breast Reconstruction,691,1236,8.0,36.7,56.0,256.90000000000003
27440,2017/18,All Health Authorities,All Facilities,Breast Reduction,1576,1819,21.0,49.7,147.0,347.90000000000003
27441,2017/18,All Health Authorities,All Facilities,Cataract Surgery,23249,60885,11.0,36.7,77.0,256.90000000000003
27442,2017/18,All Health Authorities,All Facilities,Cholecystectomy,1685,5398,6.0,22.3,42.0,156.1
27443,2017/18,All Health Authorities,All Facilities,Colostomy/Ileostomy,222,696,8.5,30.1,59.5,210.70000000000002
27444,2017/18,All Health Authorities,All Facilities,Cone Biopsy,50,318,4.6,13.9,32.199999999999996,97.3
27445,2017/18,All Health Authorities,All Facilities,Cranial Surgery,171,879,2.0,13.6,14.0,95.2
27446,2017/18,All Health Authorities,All Facilities,CSF Drainage,6,67,1.3,8.3,9.1,58.10000000000001
27447,2017/18,All Health Authorities,All Facilities,Cyst/Ganglion Removal,394,1170,6.0,27.0,42.0,189.0
27448,2017/18,All Health Authorities,All Facilities,D&C and Related Surgery,1189,5769,4.3,17.1,30.099999999999998,119.70000000000002
27449,2017/18,All Health Authorities,All Facilities,Dental Surgery,1750,6361,8.3,29.1,58.10000000000001,203.70000000000002
27450,2017/18,All Health Authorities,All Facilities,Endarterectomy,112,607,2.9,14.9,20.3,104.3
27451,2017/18,All Health Authorities,All Facilities,Esophagectomy,26,147,3.1,16.0,21.7,112.0
27452,2017/18,All Health Authorities,All Facilities,Examination Under Anaesthetic,219,945,5.1,21.7,35.699999999999996,151.9
27453,2017/18,All Health Authorities,All Facilities,Excision Gynecomastia,96,152,13.7,50.3,95.89999999999999,352.09999999999997
27454,2017/18,All Health Authorities,All Facilities,Excision Lesion/Tumour,518,2694,4.0,14.3,28.0,100.10000000000001
27455,2017/18,All Health Authorities,All Facilities,Facial Bone Reconstruction,333,664,6.9,28.0,48.300000000000004,196.0
27456,2017/18,All Health Authorities,All Facilities,Fallopian Tube/Ovarian Surgery,1200,3626,6.4,22.4,44.800000000000004,156.79999999999998
27457,2017/18,All Health Authorities,All Facilities,Fistula Repair - Non Vascular,49,166,4.7,21.1,32.9,147.70000000000002
27458,2017/18,All Health Authorities,All Facilities,Foot/Ankle Surgery,470,753,13.6,40.4,95.2,282.8
27459,2017/18,All Health Authorities,All Facilities,Foreign Body Removal Surgery,34,220,3.4,20.1,23.8,140.70000000000002
27460,2017/18,All Health Authorities,All Facilities,Fracture Repair,160,1078,0.9,11.9,6.3,83.3
27461,2017/18,All Health Authorities,All Facilities,Free Flap Graft,16,118,3.7,20.8,25.900000000000002,145.6
27462,2017/18,All Health Authorities,All Facilities,Gastrostomy/Jejunostomy,21,92,3.1,11.7,21.7,81.89999999999999
27463,2017/18,All Health Authorities,All Facilities,Hand/Wrist Surgery,778,2207,6.9,25.9,48.300000000000004,181.29999999999998
27464,2017/18,All Health Authorities,All Facilities,Hernia Repair - Abdominal,4445,12012,8.3,28.0,58.10000000000001,196.0
27465,2017/18,All Health Authorities,All Facilities,Hernia Repair - Hiatal,167,306,8.6,35.6,60.199999999999996,249.20000000000002
27466,2017/18,All Health Authorities,All Facilities,Hip Replacement,3704,6145,20.0,49.5,140.0,346.5
27467,2017/18,All Health Authorities,All Facilities,Kidney/Bladder Stone Removal,432,2192,4.1,11.7,28.699999999999996,81.89999999999999
27468,2017/18,All Health Authorities,All Facilities,Knee - ACL Repair,808,1774,7.6,31.0,53.199999999999996,217.0
27469,2017/18,All Health Authorities,All Facilities,Knee - Meniscectomy,415,1681,6.6,24.4,46.199999999999996,170.79999999999998
27470,2017/18,All Health Authorities,All Facilities,Knee Arthroscopy,1215,2986,7.0,29.7,49.0,207.9
27471,2017/18,All Health Authorities,All Facilities,Knee Replacement,7303,9274,27.0,55.4,189.0,387.8
27472,2017/18,All Health Authorities,All Facilities,Laparoscopy,238,1160,5.0,18.6,35.0,130.20000000000002
27473,2017/18,All Health Authorities,All Facilities,Laparotomy,48,342,4.1,19.6,28.699999999999996,137.20000000000002
27474,2017/18,All Health Authorities,All Facilities,Lens & Vitreous (non-cataract) Surgery,1170,3806,3.9,31.9,27.3,223.29999999999998
27475,2017/18,All Health Authorities,All Facilities,Ligament Surgery,84,186,5.6,26.2,39.199999999999996,183.4
27476,2017/18,All Health Authorities,All Facilities,Lipectomy,25,39,13.9,42.5,97.3,297.5
27477,2017/18,All Health Authorities,All Facilities,Lung Surgery,62,662,2.9,7.7,20.3,53.9
27478,2017/18,All Health Authorities,All Facilities,Male Reproductive Surgery,957,2031,8.0,30.4,56.0,212.79999999999998
27479,2017/18,All Health Authorities,All Facilities,Mastectomy,440,4338,2.7,8.3,18.900000000000002,58.10000000000001
27480,2017/18,All Health Authorities,All Facilities,Mastoidectomy,139,294,12.5,43.4,87.5,303.8
27481,2017/18,All Health Authorities,All Facilities,Myringotomy,489,1415,5.9,20.9,41.300000000000004,146.29999999999998
27482,2017/18,All Health Authorities,All Facilities,Nasal Surgery,2110,3328,12.3,39.0,86.10000000000001,273.0
27483,2017/18,All Health Authorities,All Facilities,Nerve Surgery,461,1188,6.9,29.6,48.300000000000004,207.20000000000002
27484,2017/18,All Health Authorities,All Facilities,Oral Cavity & Pharynx Surgery,135,406,8.1,28.2,56.699999999999996,197.4
27485,2017/18,All Health Authorities,All Facilities,Other Ear Surgery,129,245,6.9,34.3,48.300000000000004,240.09999999999997
27486,2017/18,All Health Authorities,All Facilities,Other Eye Surgery,1418,4775,5.9,28.1,41.300000000000004,196.70000000000002
27487,2017/18,All Health Authorities,All Facilities,Other Joint Reconstruction,1159,1972,11.6,39.3,81.2,275.09999999999997
27488,2017/18,All Health Authorities,All Facilities,Other Orthopaedic Surgery,2423,6415,6.3,29.1,44.1,203.70000000000002
27489,2017/18,All Health Authorities,All Facilities,Other Urology Surgery,1329,6476,4.0,15.7,28.0,109.89999999999999
27490,2017/18,All Health Authorities,All Facilities,Parotidectomy,163,383,11.1,43.0,77.7,301.0
27491,2017/18,All Health Authorities,All Facilities,Prostate Surgery,1393,5177,5.1,21.1,35.699999999999996,147.70000000000002
27492,2017/18,All Health Authorities,All Facilities,Rectal Surgery,819,1687,8.6,31.9,60.199999999999996,223.29999999999998
27493,2017/18,All Health Authorities,All Facilities,Rib Resection,22,38,8.8,48.6,61.60000000000001,340.2
27494,2017/18,All Health Authorities,All Facilities,Scope of Chest,69,578,3.9,8.8,27.3,61.60000000000001
