,year,h_a,hosp,prcd,waiting,comp,wait_med,wait_90,wait_median_d,wait_90_d
16647,2013/14,Vancouver Island,All Facilities,Scope of Chest,28,252,3.7,7.6,25.900000000000002,53.199999999999996
16648,2013/14,Vancouver Island,All Facilities,Shoulder Surgery,534,688,15.9,50.1,111.3,350.7
16649,2013/14,Vancouver Island,All Facilities,Shunt Insertion/Removal,0,7,5.7,9.7,39.9,67.89999999999999
16650,2013/14,Vancouver Island,All Facilities,Sinus Surgery,98,233,13.0,49.6,91.0,347.2
16651,2013/14,Vancouver Island,All Facilities,Skin Surgery,44,119,5.0,21.4,35.0,149.79999999999998
16652,2013/14,Vancouver Island,All Facilities,Skin Tumour Removal,141,597,3.7,17.5,25.900000000000002,122.5
16653,2013/14,Vancouver Island,All Facilities,Sphincterotomy,17,30,6.8,38.3,47.6,268.09999999999997
16654,2013/14,Vancouver Island,All Facilities,Spinal/Back Surgery,293,507,9.1,31.5,63.699999999999996,220.5
16655,2013/14,Vancouver Island,All Facilities,Tendon Surgery,59,152,8.2,34.4,57.39999999999999,240.79999999999998
16656,2013/14,Vancouver Island,All Facilities,Thoracotomy,0,11,2.7,4.4,18.900000000000002,30.800000000000004
16657,2013/14,Vancouver Island,All Facilities,Thyroidectomy,63,211,7.7,25.3,53.9,177.1
16658,2013/14,Vancouver Island,All Facilities,Tonsillectomy/Adenoidectomy,204,591,7.3,21.7,51.1,151.9
16659,2013/14,Vancouver Island,All Facilities,Tympanoplasty,62,138,9.8,25.2,68.60000000000001,176.4
16660,2013/14,Vancouver Island,All Facilities,Uterine Surgery,528,2295,4.4,20.9,30.800000000000004,146.29999999999998
16661,2013/14,Vancouver Island,All Facilities,Vaginal Repair,123,277,12.3,39.5,86.10000000000001,276.5
16662,2013/14,Vancouver Island,All Facilities,Varicose Veins Ligation/Stripping,618,224,73.5,211.0,514.5,1477.0
16663,2013/14,Vancouver Island,All Facilities,Vascular Bypass Graft - Non Cardiac,99,119,6.9,30.1,48.300000000000004,210.70000000000002
16664,2013/14,Vancouver Island,All Facilities,Vascular Surgery - Other,106,349,3.3,21.7,23.099999999999998,151.9
16665,2013/14,Vancouver Island,All Facilities,Wound/Laceration Care,62,157,6.0,35.7,42.0,249.90000000000003
17326,2014/15,Fraser,All Facilities,Abdominoplasty,17,34,23.3,60.5,163.1,423.5
17327,2014/15,Fraser,All Facilities,All Other Procedures,222,671,5.1,25.0,35.699999999999996,175.0
17329,2014/15,Fraser,All Facilities,Aortic Aneurysm Repair,13,118,4.8,12.0,33.6,84.0
17330,2014/15,Fraser,All Facilities,Appendectomy,8,38,4.1,12.2,28.699999999999996,85.39999999999999
17331,2014/15,Fraser,All Facilities,Bariatric Surgery,3,5,3.1,11.7,21.7,81.89999999999999
17332,2014/15,Fraser,All Facilities,Biopsy in OR,28,275,2.1,7.3,14.700000000000001,51.1
17333,2014/15,Fraser,All Facilities,Bladder Surgery,323,1669,4.1,19.0,28.699999999999996,133.0
17334,2014/15,Fraser,All Facilities,Bowel Resection,119,866,3.1,11.7,21.7,81.89999999999999
17335,2014/15,Fraser,All Facilities,Breast Biopsy,48,677,2.3,5.9,16.099999999999998,41.300000000000004
17336,2014/15,Fraser,All Facilities,Breast Reconstruction,113,295,5.0,25.3,35.0,177.1
17337,2014/15,Fraser,All Facilities,Breast Reduction,494,642,10.2,50.1,71.39999999999999,350.7
17338,2014/15,Fraser,All Facilities,Cataract Surgery,6136,15819,10.6,34.6,74.2,242.20000000000002
17339,2014/15,Fraser,All Facilities,Cholecystectomy,617,2111,5.1,19.9,35.699999999999996,139.29999999999998
17340,2014/15,Fraser,All Facilities,Colostomy/Ileostomy,60,181,6.0,24.4,42.0,170.79999999999998
17341,2014/15,Fraser,All Facilities,Cone Biopsy,27,198,4.0,11.2,28.0,78.39999999999999
17342,2014/15,Fraser,All Facilities,Cranial Surgery,18,155,1.9,6.2,13.299999999999999,43.4
17343,2014/15,Fraser,All Facilities,CSF Drainage,0,7,1.9,3.9,13.299999999999999,27.3
17344,2014/15,Fraser,All Facilities,Cyst/Ganglion Removal,24,60,3.7,21.9,25.900000000000002,153.29999999999998
17345,2014/15,Fraser,All Facilities,D&C and Related Surgery,473,1998,4.3,15.4,30.099999999999998,107.8
17346,2014/15,Fraser,All Facilities,Dental Surgery,406,1036,5.1,24.7,35.699999999999996,172.9
17347,2014/15,Fraser,All Facilities,Endarterectomy,29,139,3.9,10.9,27.3,76.3
17348,2014/15,Fraser,All Facilities,Esophagectomy,3,35,2.0,6.3,14.0,44.1
17349,2014/15,Fraser,All Facilities,Examination Under Anaesthetic,82,338,5.8,27.7,40.6,193.9
17350,2014/15,Fraser,All Facilities,Excision Gynecomastia,44,98,7.9,24.9,55.300000000000004,174.29999999999998
17351,2014/15,Fraser,All Facilities,Excision Lesion/Tumour,121,547,4.0,16.1,28.0,112.70000000000002
17352,2014/15,Fraser,All Facilities,Facial Bone Reconstruction,45,165,4.6,14.5,32.199999999999996,101.5
17353,2014/15,Fraser,All Facilities,Fallopian Tube/Ovarian Surgery,371,1093,6.4,23.9,44.800000000000004,167.29999999999998
17354,2014/15,Fraser,All Facilities,Fistula Repair - Non Vascular,38,110,8.8,30.0,61.60000000000001,210.0
17355,2014/15,Fraser,All Facilities,Foot/Ankle Surgery,107,220,7.9,36.8,55.300000000000004,257.59999999999997
17356,2014/15,Fraser,All Facilities,Foreign Body Removal Surgery,16,48,2.1,14.3,14.700000000000001,100.10000000000001
17357,2014/15,Fraser,All Facilities,Fracture Repair,42,438,0.7,5.0,4.8999999999999995,35.0
17358,2014/15,Fraser,All Facilities,Free Flap Graft,0,7,1.1,4.6,7.700000000000001,32.199999999999996
17360,2014/15,Fraser,All Facilities,Hand/Wrist Surgery,155,519,7.0,26.4,49.0,184.79999999999998
17361,2014/15,Fraser,All Facilities,Hernia Repair - Abdominal,1256,3539,7.9,30.5,55.300000000000004,213.5
17362,2014/15,Fraser,All Facilities,Hernia Repair - Hiatal,99,43,19.1,59.8,133.70000000000002,418.59999999999997
17363,2014/15,Fraser,All Facilities,Hip Replacement,490,868,16.0,41.1,112.0,287.7
17364,2014/15,Fraser,All Facilities,Kidney/Bladder Stone Removal,76,369,5.3,11.1,37.1,77.7
17365,2014/15,Fraser,All Facilities,Knee - ACL Repair,215,534,9.4,41.1,65.8,287.7
17366,2014/15,Fraser,All Facilities,Knee - Meniscectomy,127,416,7.0,29.0,49.0,203.0
17367,2014/15,Fraser,All Facilities,Knee Arthroscopy,665,1386,9.1,36.3,63.699999999999996,254.09999999999997
17368,2014/15,Fraser,All Facilities,Knee Replacement,1479,1802,23.0,46.0,161.0,322.0
17369,2014/15,Fraser,All Facilities,Laparoscopy,54,343,5.0,20.7,35.0,144.9
17370,2014/15,Fraser,All Facilities,Laparotomy,10,114,3.7,16.8,25.900000000000002,117.60000000000001
17371,2014/15,Fraser,All Facilities,Lens & Vitreous (non-cataract) Surgery,380,866,9.3,42.4,65.10000000000001,296.8
17372,2014/15,Fraser,All Facilities,Ligament Surgery,20,59,4.4,21.4,30.800000000000004,149.79999999999998
17373,2014/15,Fraser,All Facilities,Lipectomy,3,9,6.1,14.1,42.699999999999996,98.7
17374,2014/15,Fraser,All Facilities,Lung Surgery,16,216,2.8,6.7,19.599999999999998,46.9
17375,2014/15,Fraser,All Facilities,Male Reproductive Surgery,167,446,7.9,38.7,55.300000000000004,270.90000000000003
17376,2014/15,Fraser,All Facilities,Mastectomy,94,884,2.4,6.7,16.8,46.9
17377,2014/15,Fraser,All Facilities,Mastoidectomy,20,55,6.3,33.9,44.1,237.29999999999998
17378,2014/15,Fraser,All Facilities,Myringotomy,266,435,7.6,26.6,53.199999999999996,186.20000000000002
17379,2014/15,Fraser,All Facilities,Nasal Surgery,571,1089,10.6,36.9,74.2,258.3
17380,2014/15,Fraser,All Facilities,Nerve Surgery,33,134,3.0,19.4,21.0,135.79999999999998
17381,2014/15,Fraser,All Facilities,Oral Cavity & Pharynx Surgery,15,34,20.6,26.2,144.20000000000002,183.4
17382,2014/15,Fraser,All Facilities,Other Ear Surgery,20,30,10.9,28.7,76.3,200.9
17383,2014/15,Fraser,All Facilities,Other Eye Surgery,294,730,6.2,33.6,43.4,235.20000000000002
17384,2014/15,Fraser,All Facilities,Other Joint Reconstruction,283,514,8.6,31.2,60.199999999999996,218.4
17385,2014/15,Fraser,All Facilities,Other Orthopaedic Surgery,422,1275,5.9,25.7,41.300000000000004,179.9
17386,2014/15,Fraser,All Facilities,Other Urology Surgery,313,1631,4.0,15.3,28.0,107.10000000000001
17387,2014/15,Fraser,All Facilities,Parotidectomy,52,103,5.7,35.9,39.9,251.29999999999998
17388,2014/15,Fraser,All Facilities,Prostate Surgery,408,1344,6.3,31.4,44.1,219.79999999999998
17389,2014/15,Fraser,All Facilities,Rectal Surgery,191,438,7.9,32.8,55.300000000000004,229.59999999999997
17390,2014/15,Fraser,All Facilities,Scope of Chest,20,82,2.7,9.9,18.900000000000002,69.3
17391,2014/15,Fraser,All Facilities,Shoulder Surgery,379,890,11.6,42.0,81.2,294.0
17393,2014/15,Fraser,All Facilities,Sinus Surgery,353,619,10.9,39.9,76.3,279.3
17394,2014/15,Fraser,All Facilities,Skin Surgery,79,183,7.9,26.3,55.300000000000004,184.1
17395,2014/15,Fraser,All Facilities,Skin Tumour Removal,255,1190,3.7,16.0,25.900000000000002,112.0
17396,2014/15,Fraser,All Facilities,Sphincterotomy,9,46,4.1,21.9,28.699999999999996,153.29999999999998
17397,2014/15,Fraser,All Facilities,Spinal/Back Surgery,414,633,10.0,32.1,70.0,224.70000000000002
17398,2014/15,Fraser,All Facilities,Tendon Surgery,32,175,1.0,10.5,7.0,73.5
17399,2014/15,Fraser,All Facilities,Thoracotomy,5,7,4.9,11.9,34.300000000000004,83.3
17400,2014/15,Fraser,All Facilities,Thyroidectomy,149,312,6.0,30.2,42.0,211.4
17401,2014/15,Fraser,All Facilities,Tonsillectomy/Adenoidectomy,545,1145,10.4,28.6,72.8,200.20000000000002
17402,2014/15,Fraser,All Facilities,Tympanoplasty,104,200,7.0,23.9,49.0,167.29999999999998
17403,2014/15,Fraser,All Facilities,Uterine Surgery,810,3197,5.6,21.8,39.199999999999996,152.6
17404,2014/15,Fraser,All Facilities,Vaginal Repair,232,501,11.3,40.9,79.10000000000001,286.3
17405,2014/15,Fraser,All Facilities,Varicose Veins Ligation/Stripping,347,405,21.0,45.1,147.0,315.7
17406,2014/15,Fraser,All Facilities,Vascular Bypass Graft - Non Cardiac,10,83,3.6,11.0,25.2,77.0
17407,2014/15,Fraser,All Facilities,Vascular Surgery - Other,31,296,3.0,7.1,21.0,49.699999999999996
17408,2014/15,Fraser,All Facilities,Wound/Laceration Care,116,407,4.0,23.7,28.0,165.9
18032,2014/15,Interior,All Facilities,Abdominoplasty,9,44,11.4,33.9,79.8,237.29999999999998
18033,2014/15,Interior,All Facilities,All Other Procedures,134,681,3.7,14.6,25.900000000000002,102.2
18035,2014/15,Interior,All Facilities,Aortic Aneurysm Repair,11,81,5.3,10.3,37.1,72.10000000000001
18036,2014/15,Interior,All Facilities,Appendectomy,6,17,3.6,6.4,25.2,44.800000000000004
18038,2014/15,Interior,All Facilities,Biopsy in OR,81,729,2.7,7.3,18.900000000000002,51.1
18039,2014/15,Interior,All Facilities,Bladder Surgery,197,1001,3.7,15.0,25.900000000000002,105.0
18040,2014/15,Interior,All Facilities,Bowel Resection,92,715,3.0,10.1,21.0,70.7
18041,2014/15,Interior,All Facilities,Breast Biopsy,26,313,2.7,7.7,18.900000000000002,53.9
18042,2014/15,Interior,All Facilities,Breast Reconstruction,94,279,11.9,39.0,83.3,273.0
18043,2014/15,Interior,All Facilities,Breast Reduction,111,302,15.3,35.9,107.10000000000001,251.29999999999998
18044,2014/15,Interior,All Facilities,Cataract Surgery,3880,8932,9.7,36.7,67.89999999999999,256.90000000000003
18045,2014/15,Interior,All Facilities,Cholecystectomy,269,1032,5.9,22.4,41.300000000000004,156.79999999999998
18046,2014/15,Interior,All Facilities,Colostomy/Ileostomy,31,156,7.0,23.6,49.0,165.20000000000002
18047,2014/15,Interior,All Facilities,Cone Biopsy,3,65,2.6,8.3,18.2,58.10000000000001
18048,2014/15,Interior,All Facilities,Cranial Surgery,12,102,1.7,11.0,11.9,77.0
18049,2014/15,Interior,All Facilities,Cyst/Ganglion Removal,66,160,7.4,25.9,51.800000000000004,181.29999999999998
18050,2014/15,Interior,All Facilities,D&C and Related Surgery,209,1465,3.3,10.7,23.099999999999998,74.89999999999999
18051,2014/15,Interior,All Facilities,Dental Surgery,407,1032,6.3,26.3,44.1,184.1
18052,2014/15,Interior,All Facilities,Endarterectomy,3,125,0.9,5.3,6.3,37.1
18053,2014/15,Interior,All Facilities,Esophagectomy,5,25,3.1,7.9,21.7,55.300000000000004
18054,2014/15,Interior,All Facilities,Examination Under Anaesthetic,22,61,3.4,11.0,23.8,77.0
18056,2014/15,Interior,All Facilities,Excision Lesion/Tumour,48,286,3.8,12.9,26.599999999999998,90.3
18057,2014/15,Interior,All Facilities,Facial Bone Reconstruction,9,69,5.9,12.2,41.300000000000004,85.39999999999999
18058,2014/15,Interior,All Facilities,Fallopian Tube/Ovarian Surgery,158,788,4.3,14.0,30.099999999999998,98.0
18059,2014/15,Interior,All Facilities,Fistula Repair - Non Vascular,3,7,4.7,21.7,32.9,151.9
18060,2014/15,Interior,All Facilities,Foot/Ankle Surgery,56,198,12.6,29.1,88.2,203.70000000000002
18061,2014/15,Interior,All Facilities,Foreign Body Removal Surgery,3,46,2.6,18.4,18.2,128.79999999999998
18062,2014/15,Interior,All Facilities,Fracture Repair,26,161,1.0,15.9,7.0,111.3
18063,2014/15,Interior,All Facilities,Free Flap Graft,9,30,6.1,33.0,42.699999999999996,231.0
18064,2014/15,Interior,All Facilities,Gastrostomy/Jejunostomy,3,6,1.5,14.1,10.5,98.7
18065,2014/15,Interior,All Facilities,Hand/Wrist Surgery,179,500,7.7,27.6,53.9,193.20000000000002
18066,2014/15,Interior,All Facilities,Hernia Repair - Abdominal,743,2230,8.6,34.6,60.199999999999996,242.20000000000002
18067,2014/15,Interior,All Facilities,Hernia Repair - Hiatal,32,67,12.1,43.3,84.7,303.09999999999997
18068,2014/15,Interior,All Facilities,Hip Replacement,895,1071,21.0,51.9,147.0,363.3
18069,2014/15,Interior,All Facilities,Kidney/Bladder Stone Removal,50,388,3.6,13.2,25.2,92.39999999999999
18070,2014/15,Interior,All Facilities,Knee - ACL Repair,132,331,10.0,31.1,70.0,217.70000000000002
18071,2014/15,Interior,All Facilities,Knee - Meniscectomy,161,1099,8.6,32.9,60.199999999999996,230.29999999999998
18072,2014/15,Interior,All Facilities,Knee Arthroscopy,450,850,6.8,28.3,47.6,198.1
18073,2014/15,Interior,All Facilities,Knee Replacement,1662,1597,25.7,55.7,179.9,389.90000000000003
18074,2014/15,Interior,All Facilities,Laparoscopy,49,237,3.6,12.7,25.2,88.89999999999999
18075,2014/15,Interior,All Facilities,Laparotomy,3,50,3.9,14.4,27.3,100.8
18076,2014/15,Interior,All Facilities,Lens & Vitreous (non-cataract) Surgery,41,231,3.3,14.6,23.099999999999998,102.2
18077,2014/15,Interior,All Facilities,Ligament Surgery,11,32,10.6,32.6,74.2,228.20000000000002
18078,2014/15,Interior,All Facilities,Lipectomy,3,25,6.0,13.7,42.0,95.89999999999999
18079,2014/15,Interior,All Facilities,Lung Surgery,8,112,3.1,6.7,21.7,46.9
18080,2014/15,Interior,All Facilities,Male Reproductive Surgery,141,322,6.9,30.8,48.300000000000004,215.6
18081,2014/15,Interior,All Facilities,Mastectomy,49,725,2.3,5.9,16.099999999999998,41.300000000000004
18082,2014/15,Interior,All Facilities,Mastoidectomy,40,69,14.7,28.0,102.89999999999999,196.0
18083,2014/15,Interior,All Facilities,Myringotomy,72,263,4.7,19.2,32.9,134.4
18084,2014/15,Interior,All Facilities,Nasal Surgery,357,611,15.1,45.9,105.7,321.3
18085,2014/15,Interior,All Facilities,Nerve Surgery,200,386,9.9,41.6,69.3,291.2
18086,2014/15,Interior,All Facilities,Oral Cavity & Pharynx Surgery,5,26,6.3,15.6,44.1,109.2
18087,2014/15,Interior,All Facilities,Other Ear Surgery,7,41,6.4,19.9,44.800000000000004,139.29999999999998
18088,2014/15,Interior,All Facilities,Other Eye Surgery,86,243,10.6,45.3,74.2,317.09999999999997
18089,2014/15,Interior,All Facilities,Other Joint Reconstruction,236,446,11.6,34.5,81.2,241.5
18090,2014/15,Interior,All Facilities,Other Orthopaedic Surgery,436,1252,7.4,29.0,51.800000000000004,203.0
18091,2014/15,Interior,All Facilities,Other Urology Surgery,142,831,4.1,13.9,28.699999999999996,97.3
18092,2014/15,Interior,All Facilities,Parotidectomy,23,61,5.0,25.9,35.0,181.29999999999998
18093,2014/15,Interior,All Facilities,Prostate Surgery,165,857,4.9,18.3,34.300000000000004,128.1
18094,2014/15,Interior,All Facilities,Rectal Surgery,117,277,11.4,41.6,79.8,291.2
18096,2014/15,Interior,All Facilities,Scope of Chest,10,207,2.0,4.9,14.0,34.300000000000004
18097,2014/15,Interior,All Facilities,Shoulder Surgery,479,752,12.0,44.7,84.0,312.90000000000003
18098,2014/15,Interior,All Facilities,Shunt Insertion/Removal,3,12,1.0,3.3,7.0,23.099999999999998
18099,2014/15,Interior,All Facilities,Sinus Surgery,325,346,14.9,48.5,104.3,339.5
18100,2014/15,Interior,All Facilities,Skin Surgery,34,122,5.9,34.1,41.300000000000004,238.70000000000002
18101,2014/15,Interior,All Facilities,Skin Tumour Removal,93,529,3.7,16.7,25.900000000000002,116.89999999999999
18102,2014/15,Interior,All Facilities,Sphincterotomy,11,46,6.1,37.2,42.699999999999996,260.40000000000003
18103,2014/15,Interior,All Facilities,Spinal/Back Surgery,429,979,12.0,29.7,84.0,207.9
18104,2014/15,Interior,All Facilities,Tendon Surgery,63,182,6.7,27.9,46.9,195.29999999999998
18105,2014/15,Interior,All Facilities,Thoracotomy,3,62,2.6,5.9,18.2,41.300000000000004
18106,2014/15,Interior,All Facilities,Thyroidectomy,35,205,6.3,18.0,44.1,126.0
18107,2014/15,Interior,All Facilities,Tonsillectomy/Adenoidectomy,334,933,9.1,33.0,63.699999999999996,231.0
18108,2014/15,Interior,All Facilities,Tympanoplasty,132,129,15.9,37.1,111.3,259.7
18109,2014/15,Interior,All Facilities,Uterine Surgery,338,1748,4.9,15.2,34.300000000000004,106.39999999999999
18110,2014/15,Interior,All Facilities,Vaginal Repair,65,318,5.6,18.6,39.199999999999996,130.20000000000002
18111,2014/15,Interior,All Facilities,Varicose Veins Ligation/Stripping,119,170,9.9,42.7,69.3,298.90000000000003
18112,2014/15,Interior,All Facilities,Vascular Bypass Graft - Non Cardiac,20,181,1.1,9.6,7.700000000000001,67.2
18113,2014/15,Interior,All Facilities,Vascular Surgery - Other,28,430,2.1,9.2,14.700000000000001,64.39999999999999
18114,2014/15,Interior,All Facilities,Wound/Laceration Care,23,85,0.9,6.1,6.3,42.699999999999996
18719,2014/15,Northern,All Facilities,Abdominoplasty,0,10,2.0,4.2,14.0,29.400000000000002
18720,2014/15,Northern,All Facilities,All Other Procedures,64,315,2.6,11.1,18.2,77.7
18722,2014/15,Northern,All Facilities,Aortic Aneurysm Repair,3,26,6.1,20.9,42.699999999999996,146.29999999999998
18723,2014/15,Northern,All Facilities,Appendectomy,0,10,2.4,13.0,16.8,91.0
18725,2014/15,Northern,All Facilities,Biopsy in OR,21,150,1.9,7.0,13.299999999999999,49.0
18726,2014/15,Northern,All Facilities,Bladder Surgery,40,176,3.6,13.6,25.2,95.2
18727,2014/15,Northern,All Facilities,Bowel Resection,8,191,3.0,8.1,21.0,56.699999999999996
18728,2014/15,Northern,All Facilities,Breast Biopsy,6,125,2.1,5.0,14.700000000000001,35.0
18729,2014/15,Northern,All Facilities,Breast Reconstruction,3,41,2.6,9.1,18.2,63.699999999999996
18730,2014/15,Northern,All Facilities,Breast Reduction,7,89,9.0,27.4,63.0,191.79999999999998
18731,2014/15,Northern,All Facilities,Cataract Surgery,568,2010,9.7,29.1,67.89999999999999,203.70000000000002
18732,2014/15,Northern,All Facilities,Cholecystectomy,123,527,4.1,21.3,28.699999999999996,149.1
18733,2014/15,Northern,All Facilities,Colostomy/Ileostomy,3,37,2.3,11.4,16.099999999999998,79.8
18734,2014/15,Northern,All Facilities,Cone Biopsy,3,68,2.2,4.6,15.400000000000002,32.199999999999996
18736,2014/15,Northern,All Facilities,Cyst/Ganglion Removal,40,184,5.1,13.7,35.699999999999996,95.89999999999999
18737,2014/15,Northern,All Facilities,D&C and Related Surgery,55,318,3.0,12.7,21.0,88.89999999999999
18738,2014/15,Northern,All Facilities,Dental Surgery,89,903,2.1,10.3,14.700000000000001,72.10000000000001
18739,2014/15,Northern,All Facilities,Endarterectomy,9,25,6.9,22.3,48.300000000000004,156.1
18740,2014/15,Northern,All Facilities,Esophagectomy,0,5,4.9,7.2,34.300000000000004,50.4
18741,2014/15,Northern,All Facilities,Examination Under Anaesthetic,13,69,3.0,12.4,21.0,86.8
18742,2014/15,Northern,All Facilities,Excision Gynecomastia,3,7,6.7,9.7,46.9,67.89999999999999
18743,2014/15,Northern,All Facilities,Excision Lesion/Tumour,20,188,3.3,10.8,23.099999999999998,75.60000000000001
18744,2014/15,Northern,All Facilities,Facial Bone Reconstruction,3,16,4.6,11.5,32.199999999999996,80.5
18745,2014/15,Northern,All Facilities,Fallopian Tube/Ovarian Surgery,59,299,4.1,17.8,28.699999999999996,124.60000000000001
18746,2014/15,Northern,All Facilities,Fistula Repair - Non Vascular,6,12,8.0,43.6,56.0,305.2
18747,2014/15,Northern,All Facilities,Foot/Ankle Surgery,22,78,5.1,23.6,35.699999999999996,165.20000000000002
18748,2014/15,Northern,All Facilities,Foreign Body Removal Surgery,3,26,3.4,16.2,23.8,113.39999999999999
18749,2014/15,Northern,All Facilities,Fracture Repair,10,62,2.4,9.8,16.8,68.60000000000001
18750,2014/15,Northern,All Facilities,Free Flap Graft,3,9,3.1,5.4,21.7,37.800000000000004
18751,2014/15,Northern,All Facilities,Gastrostomy/Jejunostomy,0,6,1.4,16.5,9.799999999999999,115.5
18752,2014/15,Northern,All Facilities,Hand/Wrist Surgery,33,150,5.0,13.9,35.0,97.3
18753,2014/15,Northern,All Facilities,Hernia Repair - Abdominal,250,695,5.3,28.5,37.1,199.5
18754,2014/15,Northern,All Facilities,Hernia Repair - Hiatal,5,9,9.4,21.2,65.8,148.4
18755,2014/15,Northern,All Facilities,Hip Replacement,120,278,14.2,41.6,99.39999999999999,291.2
18756,2014/15,Northern,All Facilities,Kidney/Bladder Stone Removal,11,105,3.0,10.9,21.0,76.3
18757,2014/15,Northern,All Facilities,Knee - ACL Repair,26,111,6.9,23.6,48.300000000000004,165.20000000000002
18758,2014/15,Northern,All Facilities,Knee - Meniscectomy,58,212,6.1,23.6,42.699999999999996,165.20000000000002
18759,2014/15,Northern,All Facilities,Knee Arthroscopy,45,250,3.1,14.0,21.7,98.0
18760,2014/15,Northern,All Facilities,Knee Replacement,319,497,15.3,47.9,107.10000000000001,335.3
18761,2014/15,Northern,All Facilities,Laparoscopy,7,44,3.4,22.6,23.8,158.20000000000002
18762,2014/15,Northern,All Facilities,Laparotomy,3,20,2.1,6.2,14.700000000000001,43.4
18763,2014/15,Northern,All Facilities,Lens & Vitreous (non-cataract) Surgery,3,38,2.7,7.8,18.900000000000002,54.6
18764,2014/15,Northern,All Facilities,Ligament Surgery,5,14,4.3,25.1,30.099999999999998,175.70000000000002
18765,2014/15,Northern,All Facilities,Lipectomy,18,51,3.6,16.7,25.2,116.89999999999999
18766,2014/15,Northern,All Facilities,Male Reproductive Surgery,84,233,4.9,16.7,34.300000000000004,116.89999999999999
18767,2014/15,Northern,All Facilities,Mastectomy,7,142,1.9,4.3,13.299999999999999,30.099999999999998
18768,2014/15,Northern,All Facilities,Mastoidectomy,0,5,0.0,4.4,0.0,30.800000000000004
18769,2014/15,Northern,All Facilities,Myringotomy,25,102,2.5,11.7,17.5,81.89999999999999
18770,2014/15,Northern,All Facilities,Nasal Surgery,86,194,4.4,24.3,30.800000000000004,170.1
18771,2014/15,Northern,All Facilities,Nerve Surgery,6,62,4.9,17.2,34.300000000000004,120.39999999999999
18772,2014/15,Northern,All Facilities,Oral Cavity & Pharynx Surgery,3,22,2.9,10.6,20.3,74.2
18774,2014/15,Northern,All Facilities,Other Eye Surgery,32,80,5.6,16.7,39.199999999999996,116.89999999999999
18775,2014/15,Northern,All Facilities,Other Joint Reconstruction,51,144,4.1,18.1,28.699999999999996,126.70000000000002
18776,2014/15,Northern,All Facilities,Other Orthopaedic Surgery,158,811,4.3,17.1,30.099999999999998,119.70000000000002
18777,2014/15,Northern,All Facilities,Other Urology Surgery,60,395,2.1,11.9,14.700000000000001,83.3
18778,2014/15,Northern,All Facilities,Parotidectomy,0,12,15.1,28.3,105.7,198.1
18779,2014/15,Northern,All Facilities,Prostate Surgery,41,129,4.7,14.7,32.9,102.89999999999999
18780,2014/15,Northern,All Facilities,Rectal Surgery,18,79,5.1,23.4,35.699999999999996,163.79999999999998
18782,2014/15,Northern,All Facilities,Shoulder Surgery,148,403,6.9,28.0,48.300000000000004,196.0
18784,2014/15,Northern,All Facilities,Skin Surgery,3,25,2.1,6.1,14.700000000000001,42.699999999999996
18785,2014/15,Northern,All Facilities,Skin Tumour Removal,38,257,2.9,10.4,20.3,72.8
18786,2014/15,Northern,All Facilities,Sphincterotomy,0,6,7.4,17.3,51.800000000000004,121.10000000000001
18787,2014/15,Northern,All Facilities,Spinal/Back Surgery,3,12,2.4,9.8,16.8,68.60000000000001
18788,2014/15,Northern,All Facilities,Tendon Surgery,16,59,5.4,13.7,37.800000000000004,95.89999999999999
18789,2014/15,Northern,All Facilities,Thyroidectomy,18,53,5.4,13.0,37.800000000000004,91.0
18790,2014/15,Northern,All Facilities,Tonsillectomy/Adenoidectomy,138,370,4.4,16.9,30.800000000000004,118.29999999999998
18791,2014/15,Northern,All Facilities,Tympanoplasty,3,12,0.0,6.7,0.0,46.9
18792,2014/15,Northern,All Facilities,Uterine Surgery,102,891,3.3,13.0,23.099999999999998,91.0
18793,2014/15,Northern,All Facilities,Vaginal Repair,16,52,6.5,24.1,45.5,168.70000000000002
18794,2014/15,Northern,All Facilities,Varicose Veins Ligation/Stripping,36,70,4.7,23.9,32.9,167.29999999999998
18795,2014/15,Northern,All Facilities,Vascular Bypass Graft - Non Cardiac,5,28,3.6,15.1,25.2,105.7
18796,2014/15,Northern,All Facilities,Vascular Surgery - Other,28,101,1.7,17.6,11.9,123.20000000000002
18797,2014/15,Northern,All Facilities,Wound/Laceration Care,10,97,1.9,15.1,13.299999999999999,105.7
19251,2014/15,Provincial Health Services Authority,All Facilities,All Other Procedures,42,600,0.9,9.7,6.3,67.89999999999999
19253,2014/15,Provincial Health Services Authority,All Facilities,Appendectomy,0,34,0.0,8.1,0.0,56.699999999999996
19254,2014/15,Provincial Health Services Authority,All Facilities,Biopsy in OR,7,97,1.0,5.2,7.0,36.4
19256,2014/15,Provincial Health Services Authority,All Facilities,Bowel Resection,0,11,0.1,1.9,0.7000000000000001,13.299999999999999
19257,2014/15,Provincial Health Services Authority,All Facilities,Breast Biopsy,9,157,1.7,4.3,11.9,30.099999999999998
19258,2014/15,Provincial Health Services Authority,All Facilities,Breast Reconstruction,0,5,2.1,11.2,14.700000000000001,78.39999999999999
19260,2014/15,Provincial Health Services Authority,All Facilities,Cataract Surgery,6,23,3.1,12.1,21.7,84.7
19261,2014/15,Provincial Health Services Authority,All Facilities,Cholecystectomy,0,12,0.5,5.8,3.5,40.6
