,year,h_a,hosp,prcd,waiting,comp,wait_med,wait_90,wait_median_d,wait_90_d
21594,2015/16,Interior,East Kootenay Regional Hospital,Fracture Repair,3,23,0.4,2.3,2.8000000000000003,16.099999999999998
21595,2015/16,Interior,East Kootenay Regional Hospital,Hand/Wrist Surgery,9,40,13.2,26.8,92.39999999999999,187.6
21596,2015/16,Interior,East Kootenay Regional Hospital,Hernia Repair - Abdominal,40,155,5.1,17.3,35.699999999999996,121.10000000000001
21597,2015/16,Interior,East Kootenay Regional Hospital,Hip Replacement,58,130,11.9,36.7,83.3,256.90000000000003
21598,2015/16,Interior,East Kootenay Regional Hospital,Kidney/Bladder Stone Removal,12,50,3.6,6.1,25.2,42.699999999999996
21599,2015/16,Interior,East Kootenay Regional Hospital,Knee - ACL Repair,9,17,6.7,27.5,46.9,192.5
21600,2015/16,Interior,East Kootenay Regional Hospital,Knee - Meniscectomy,33,121,5.4,21.6,37.800000000000004,151.20000000000002
21601,2015/16,Interior,East Kootenay Regional Hospital,Knee Arthroscopy,3,6,12.0,22.6,84.0,158.20000000000002
21602,2015/16,Interior,East Kootenay Regional Hospital,Knee Replacement,81,165,13.6,39.9,95.2,279.3
21603,2015/16,Interior,East Kootenay Regional Hospital,Laparoscopy,3,10,6.1,12.5,42.699999999999996,87.5
21607,2015/16,Interior,East Kootenay Regional Hospital,Male Reproductive Surgery,9,35,5.0,14.4,35.0,100.8
21608,2015/16,Interior,East Kootenay Regional Hospital,Mastectomy,8,57,2.4,5.1,16.8,35.699999999999996
21610,2015/16,Interior,East Kootenay Regional Hospital,Myringotomy,5,36,8.4,20.1,58.800000000000004,140.70000000000002
21611,2015/16,Interior,East Kootenay Regional Hospital,Nasal Surgery,61,102,22.1,39.8,154.70000000000002,278.59999999999997
21612,2015/16,Interior,East Kootenay Regional Hospital,Nerve Surgery,3,11,4.3,18.9,30.099999999999998,132.29999999999998
21616,2015/16,Interior,East Kootenay Regional Hospital,Other Joint Reconstruction,10,30,9.7,17.2,67.89999999999999,120.39999999999999
21617,2015/16,Interior,East Kootenay Regional Hospital,Other Orthopaedic Surgery,22,120,4.2,20.1,29.400000000000002,140.70000000000002
21618,2015/16,Interior,East Kootenay Regional Hospital,Other Urology Surgery,0,25,2.7,7.0,18.900000000000002,49.0
21620,2015/16,Interior,East Kootenay Regional Hospital,Prostate Surgery,3,48,4.6,8.2,32.199999999999996,57.39999999999999
21621,2015/16,Interior,East Kootenay Regional Hospital,Rectal Surgery,3,10,3.9,8.9,27.3,62.300000000000004
21622,2015/16,Interior,East Kootenay Regional Hospital,Shoulder Surgery,6,22,10.8,22.2,75.60000000000001,155.4
21623,2015/16,Interior,East Kootenay Regional Hospital,Sinus Surgery,25,37,32.6,53.1,228.20000000000002,371.7
21625,2015/16,Interior,East Kootenay Regional Hospital,Skin Tumour Removal,7,34,3.8,11.7,26.599999999999998,81.89999999999999
21627,2015/16,Interior,East Kootenay Regional Hospital,Spinal/Back Surgery,26,53,28.0,47.1,196.0,329.7
21628,2015/16,Interior,East Kootenay Regional Hospital,Tendon Surgery,3,8,2.6,11.2,18.2,78.39999999999999
21629,2015/16,Interior,East Kootenay Regional Hospital,Thyroidectomy,3,7,15.1,37.8,105.7,264.59999999999997
21630,2015/16,Interior,East Kootenay Regional Hospital,Tonsillectomy/Adenoidectomy,91,241,15.7,34.0,109.89999999999999,238.0
21632,2015/16,Interior,East Kootenay Regional Hospital,Uterine Surgery,44,192,5.4,14.0,37.800000000000004,98.0
21633,2015/16,Interior,East Kootenay Regional Hospital,Vaginal Repair,0,9,6.6,43.5,46.199999999999996,304.5
21634,2015/16,Interior,East Kootenay Regional Hospital,Varicose Veins Ligation/Stripping,10,13,8.9,28.3,62.300000000000004,198.1
21635,2015/16,Interior,East Kootenay Regional Hospital,Vascular Surgery - Other,0,15,1.7,12.0,11.9,84.0
21636,2015/16,Interior,East Kootenay Regional Hospital,Wound/Laceration Care,3,17,1.3,11.4,9.1,79.8
21638,2015/16,Interior,Elk Valley Hospital,Biopsy in OR,3,5,3.3,11.5,23.099999999999998,80.5
21640,2015/16,Interior,Elk Valley Hospital,Cholecystectomy,3,9,5.3,25.3,37.1,177.1
21641,2015/16,Interior,Elk Valley Hospital,Cyst/Ganglion Removal,3,12,7.6,19.4,53.199999999999996,135.79999999999998
21642,2015/16,Interior,Elk Valley Hospital,Dental Surgery,8,24,15.1,30.3,105.7,212.1
21647,2015/16,Interior,Elk Valley Hospital,Hand/Wrist Surgery,6,24,5.9,15.1,41.300000000000004,105.7
21648,2015/16,Interior,Elk Valley Hospital,Hernia Repair - Abdominal,5,37,7.0,23.3,49.0,163.1
21650,2015/16,Interior,Elk Valley Hospital,Other Orthopaedic Surgery,3,11,5.1,15.0,35.699999999999996,105.0
21651,2015/16,Interior,Elk Valley Hospital,Other Urology Surgery,0,5,8.0,20.3,56.0,142.1
21654,2015/16,Interior,Elk Valley Hospital,Skin Tumour Removal,0,13,1.9,9.3,13.299999999999999,65.10000000000001
21655,2015/16,Interior,Elk Valley Hospital,Uterine Surgery,3,12,5.0,13.1,35.0,91.7
21659,2015/16,Interior,Golden And District General Hospital,Cholecystectomy,3,6,1.2,5.8,8.4,40.6
21661,2015/16,Interior,Golden And District General Hospital,Dental Surgery,3,11,3.0,4.0,21.0,28.0
21664,2015/16,Interior,Golden And District General Hospital,Hernia Repair - Abdominal,6,21,3.9,16.4,27.3,114.79999999999998
21666,2015/16,Interior,Golden And District General Hospital,Knee Arthroscopy,0,88,1.7,3.2,11.9,22.400000000000002
21674,2015/16,Interior,Kelowna General Hospital,Abdominoplasty,5,7,7.6,24.7,53.199999999999996,172.9
21675,2015/16,Interior,Kelowna General Hospital,All Other Procedures,39,260,3.9,19.5,27.3,136.5
21677,2015/16,Interior,Kelowna General Hospital,Aortic Aneurysm Repair,13,60,4.2,8.3,29.400000000000002,58.10000000000001
21678,2015/16,Interior,Kelowna General Hospital,Appendectomy,0,6,3.5,19.9,24.5,139.29999999999998
21679,2015/16,Interior,Kelowna General Hospital,Biopsy in OR,26,365,2.6,4.9,18.2,34.300000000000004
21680,2015/16,Interior,Kelowna General Hospital,Bladder Surgery,56,339,4.0,14.9,28.0,104.3
21681,2015/16,Interior,Kelowna General Hospital,Bowel Resection,41,224,4.4,21.0,30.800000000000004,147.0
21682,2015/16,Interior,Kelowna General Hospital,Breast Biopsy,3,80,3.0,9.3,21.0,65.10000000000001
21683,2015/16,Interior,Kelowna General Hospital,Breast Reconstruction,65,132,15.9,44.3,111.3,310.09999999999997
21684,2015/16,Interior,Kelowna General Hospital,Breast Reduction,120,126,18.1,36.6,126.70000000000002,256.2
21685,2015/16,Interior,Kelowna General Hospital,Cataract Surgery,666,1780,14.9,41.0,104.3,287.0
21686,2015/16,Interior,Kelowna General Hospital,Cholecystectomy,88,235,11.0,30.8,77.0,215.6
21687,2015/16,Interior,Kelowna General Hospital,Colostomy/Ileostomy,16,69,9.1,34.2,63.699999999999996,239.40000000000003
21688,2015/16,Interior,Kelowna General Hospital,Cone Biopsy,3,21,3.4,7.0,23.8,49.0
21689,2015/16,Interior,Kelowna General Hospital,Cranial Surgery,7,67,1.9,10.7,13.299999999999999,74.89999999999999
21690,2015/16,Interior,Kelowna General Hospital,Cyst/Ganglion Removal,12,25,8.9,31.1,62.300000000000004,217.70000000000002
21691,2015/16,Interior,Kelowna General Hospital,D&C and Related Surgery,55,308,4.0,16.0,28.0,112.0
21692,2015/16,Interior,Kelowna General Hospital,Dental Surgery,17,55,5.7,17.8,39.9,124.60000000000001
21693,2015/16,Interior,Kelowna General Hospital,Endarterectomy,3,76,1.6,4.3,11.200000000000001,30.099999999999998
21694,2015/16,Interior,Kelowna General Hospital,Esophagectomy,0,30,3.7,4.9,25.900000000000002,34.300000000000004
21695,2015/16,Interior,Kelowna General Hospital,Examination Under Anaesthetic,3,13,8.3,45.5,58.10000000000001,318.5
21696,2015/16,Interior,Kelowna General Hospital,Excision Lesion/Tumour,21,121,5.0,12.3,35.0,86.10000000000001
21697,2015/16,Interior,Kelowna General Hospital,Facial Bone Reconstruction,9,60,5.6,11.9,39.199999999999996,83.3
21698,2015/16,Interior,Kelowna General Hospital,Fallopian Tube/Ovarian Surgery,62,166,5.7,23.1,39.9,161.70000000000002
21700,2015/16,Interior,Kelowna General Hospital,Foot/Ankle Surgery,75,124,13.1,20.3,91.7,142.1
21702,2015/16,Interior,Kelowna General Hospital,Fracture Repair,8,40,3.4,13.3,23.8,93.10000000000001
21703,2015/16,Interior,Kelowna General Hospital,Free Flap Graft,3,19,5.1,25.8,35.699999999999996,180.6
21705,2015/16,Interior,Kelowna General Hospital,Hand/Wrist Surgery,30,46,13.4,31.4,93.8,219.79999999999998
21706,2015/16,Interior,Kelowna General Hospital,Hernia Repair - Abdominal,198,420,14.4,35.0,100.8,245.0
21707,2015/16,Interior,Kelowna General Hospital,Hernia Repair - Hiatal,38,38,16.5,32.9,115.5,230.29999999999998
21708,2015/16,Interior,Kelowna General Hospital,Hip Replacement,341,442,25.0,49.3,175.0,345.09999999999997
21709,2015/16,Interior,Kelowna General Hospital,Kidney/Bladder Stone Removal,18,142,3.0,11.3,21.0,79.10000000000001
21710,2015/16,Interior,Kelowna General Hospital,Knee - ACL Repair,36,97,10.4,23.7,72.8,165.9
21711,2015/16,Interior,Kelowna General Hospital,Knee - Meniscectomy,32,103,8.9,45.0,62.300000000000004,315.0
21712,2015/16,Interior,Kelowna General Hospital,Knee Arthroscopy,91,167,12.1,36.0,84.7,252.0
21713,2015/16,Interior,Kelowna General Hospital,Knee Replacement,637,567,38.0,56.2,266.0,393.40000000000003
21714,2015/16,Interior,Kelowna General Hospital,Laparoscopy,5,34,4.0,16.1,28.0,112.70000000000002
21715,2015/16,Interior,Kelowna General Hospital,Laparotomy,0,12,4.0,28.8,28.0,201.6
21716,2015/16,Interior,Kelowna General Hospital,Ligament Surgery,3,8,2.4,18.2,16.8,127.39999999999999
21718,2015/16,Interior,Kelowna General Hospital,Lung Surgery,6,102,3.4,5.0,23.8,35.0
21719,2015/16,Interior,Kelowna General Hospital,Male Reproductive Surgery,15,89,7.9,30.2,55.300000000000004,211.4
21720,2015/16,Interior,Kelowna General Hospital,Mastectomy,21,174,2.5,6.0,17.5,42.0
21721,2015/16,Interior,Kelowna General Hospital,Mastoidectomy,14,26,7.9,26.1,55.300000000000004,182.70000000000002
21722,2015/16,Interior,Kelowna General Hospital,Myringotomy,8,65,4.0,5.9,28.0,41.300000000000004
21723,2015/16,Interior,Kelowna General Hospital,Nasal Surgery,74,152,14.2,37.7,99.39999999999999,263.90000000000003
21724,2015/16,Interior,Kelowna General Hospital,Nerve Surgery,12,48,12.6,31.3,88.2,219.1
21725,2015/16,Interior,Kelowna General Hospital,Oral Cavity & Pharynx Surgery,3,9,7.9,16.5,55.300000000000004,115.5
21726,2015/16,Interior,Kelowna General Hospital,Other Ear Surgery,10,14,13.9,20.2,97.3,141.4
21727,2015/16,Interior,Kelowna General Hospital,Other Eye Surgery,70,126,17.0,60.8,119.0,425.59999999999997
21728,2015/16,Interior,Kelowna General Hospital,Other Joint Reconstruction,42,80,13.3,38.6,93.10000000000001,270.2
21729,2015/16,Interior,Kelowna General Hospital,Other Orthopaedic Surgery,139,391,8.6,23.1,60.199999999999996,161.70000000000002
21730,2015/16,Interior,Kelowna General Hospital,Other Urology Surgery,23,185,4.0,12.3,28.0,86.10000000000001
21731,2015/16,Interior,Kelowna General Hospital,Parotidectomy,6,14,5.3,8.7,37.1,60.89999999999999
21732,2015/16,Interior,Kelowna General Hospital,Prostate Surgery,27,280,4.0,9.9,28.0,69.3
21733,2015/16,Interior,Kelowna General Hospital,Rectal Surgery,69,127,16.1,45.9,112.70000000000002,321.3
21735,2015/16,Interior,Kelowna General Hospital,Scope of Chest,18,164,2.1,4.7,14.700000000000001,32.9
21736,2015/16,Interior,Kelowna General Hospital,Shoulder Surgery,197,125,31.3,51.9,219.1,363.3
21737,2015/16,Interior,Kelowna General Hospital,Shunt Insertion/Removal,3,11,3.0,13.7,21.0,95.89999999999999
21738,2015/16,Interior,Kelowna General Hospital,Sinus Surgery,44,99,14.0,76.6,98.0,536.1999999999999
21739,2015/16,Interior,Kelowna General Hospital,Skin Surgery,27,83,6.0,27.5,42.0,192.5
21740,2015/16,Interior,Kelowna General Hospital,Skin Tumour Removal,17,143,3.4,19.5,23.8,136.5
21742,2015/16,Interior,Kelowna General Hospital,Spinal/Back Surgery,276,478,16.9,33.9,118.29999999999998,237.29999999999998
21743,2015/16,Interior,Kelowna General Hospital,Tendon Surgery,19,50,9.2,17.5,64.39999999999999,122.5
21744,2015/16,Interior,Kelowna General Hospital,Thoracotomy,8,64,2.9,5.4,20.3,37.800000000000004
21745,2015/16,Interior,Kelowna General Hospital,Thyroidectomy,15,75,5.1,29.8,35.699999999999996,208.6
21746,2015/16,Interior,Kelowna General Hospital,Tonsillectomy/Adenoidectomy,33,145,7.0,17.9,49.0,125.29999999999998
21747,2015/16,Interior,Kelowna General Hospital,Tympanoplasty,24,89,13.0,60.9,91.0,426.3
21748,2015/16,Interior,Kelowna General Hospital,Uterine Surgery,108,413,6.1,19.1,42.699999999999996,133.70000000000002
21749,2015/16,Interior,Kelowna General Hospital,Vaginal Repair,29,66,8.8,25.5,61.60000000000001,178.5
21750,2015/16,Interior,Kelowna General Hospital,Varicose Veins Ligation/Stripping,16,37,35.6,54.8,249.20000000000002,383.59999999999997
21751,2015/16,Interior,Kelowna General Hospital,Vascular Bypass Graft - Non Cardiac,16,129,1.4,6.2,9.799999999999999,43.4
21752,2015/16,Interior,Kelowna General Hospital,Vascular Surgery - Other,32,211,3.0,9.3,21.0,65.10000000000001
21753,2015/16,Interior,Kelowna General Hospital,Wound/Laceration Care,3,25,1.3,21.1,9.1,147.70000000000002
21754,2015/16,Interior,Kootenay Boundary Regional Hospital,Abdominoplasty,0,19,6.3,23.7,44.1,165.9
21755,2015/16,Interior,Kootenay Boundary Regional Hospital,All Other Procedures,11,47,3.3,20.7,23.099999999999998,144.9
21758,2015/16,Interior,Kootenay Boundary Regional Hospital,Biopsy in OR,3,32,1.9,10.4,13.299999999999999,72.8
21759,2015/16,Interior,Kootenay Boundary Regional Hospital,Bladder Surgery,14,63,6.0,24.3,42.0,170.1
21760,2015/16,Interior,Kootenay Boundary Regional Hospital,Bowel Resection,7,51,3.0,6.6,21.0,46.199999999999996
21761,2015/16,Interior,Kootenay Boundary Regional Hospital,Breast Biopsy,0,33,2.7,5.9,18.900000000000002,41.300000000000004
21762,2015/16,Interior,Kootenay Boundary Regional Hospital,Breast Reconstruction,0,21,7.1,14.1,49.699999999999996,98.7
21763,2015/16,Interior,Kootenay Boundary Regional Hospital,Breast Reduction,0,18,11.1,26.4,77.7,184.79999999999998
21764,2015/16,Interior,Kootenay Boundary Regional Hospital,Cholecystectomy,23,97,7.7,33.0,53.9,231.0
21765,2015/16,Interior,Kootenay Boundary Regional Hospital,Colostomy/Ileostomy,5,19,6.0,13.9,42.0,97.3
21766,2015/16,Interior,Kootenay Boundary Regional Hospital,Cone Biopsy,3,5,5.6,12.1,39.199999999999996,84.7
21767,2015/16,Interior,Kootenay Boundary Regional Hospital,Cyst/Ganglion Removal,5,9,11.1,22.5,77.7,157.5
21768,2015/16,Interior,Kootenay Boundary Regional Hospital,D&C and Related Surgery,11,59,4.9,12.1,34.300000000000004,84.7
21769,2015/16,Interior,Kootenay Boundary Regional Hospital,Dental Surgery,3,8,5.8,27.0,40.6,189.0
21770,2015/16,Interior,Kootenay Boundary Regional Hospital,Examination Under Anaesthetic,5,19,5.3,46.5,37.1,325.5
21772,2015/16,Interior,Kootenay Boundary Regional Hospital,Excision Lesion/Tumour,3,9,6.9,30.2,48.300000000000004,211.4
21773,2015/16,Interior,Kootenay Boundary Regional Hospital,Fallopian Tube/Ovarian Surgery,9,44,8.1,19.1,56.699999999999996,133.70000000000002
21776,2015/16,Interior,Kootenay Boundary Regional Hospital,Fracture Repair,6,19,1.6,29.2,11.200000000000001,204.4
21777,2015/16,Interior,Kootenay Boundary Regional Hospital,Free Flap Graft,0,7,3.7,24.0,25.900000000000002,168.0
21778,2015/16,Interior,Kootenay Boundary Regional Hospital,Hand/Wrist Surgery,36,48,13.0,35.6,91.0,249.20000000000002
21779,2015/16,Interior,Kootenay Boundary Regional Hospital,Hernia Repair - Abdominal,88,228,12.9,40.4,90.3,282.8
21780,2015/16,Interior,Kootenay Boundary Regional Hospital,Hip Replacement,69,105,15.1,34.8,105.7,243.59999999999997
21781,2015/16,Interior,Kootenay Boundary Regional Hospital,Kidney/Bladder Stone Removal,16,41,6.0,11.7,42.0,81.89999999999999
21782,2015/16,Interior,Kootenay Boundary Regional Hospital,Knee - ACL Repair,17,37,16.0,41.4,112.0,289.8
21783,2015/16,Interior,Kootenay Boundary Regional Hospital,Knee - Meniscectomy,13,159,9.7,31.2,67.89999999999999,218.4
21784,2015/16,Interior,Kootenay Boundary Regional Hospital,Knee Arthroscopy,64,100,12.1,37.4,84.7,261.8
21785,2015/16,Interior,Kootenay Boundary Regional Hospital,Knee Replacement,102,164,26.6,45.9,186.20000000000002,321.3
21786,2015/16,Interior,Kootenay Boundary Regional Hospital,Laparoscopy,3,6,8.1,17.6,56.699999999999996,123.20000000000002
21788,2015/16,Interior,Kootenay Boundary Regional Hospital,Ligament Surgery,3,8,14.2,43.6,99.39999999999999,305.2
21790,2015/16,Interior,Kootenay Boundary Regional Hospital,Male Reproductive Surgery,23,23,24.9,66.5,174.29999999999998,465.5
21791,2015/16,Interior,Kootenay Boundary Regional Hospital,Mastectomy,3,57,2.0,6.2,14.0,43.4
21792,2015/16,Interior,Kootenay Boundary Regional Hospital,Mastoidectomy,3,5,25.1,35.0,175.70000000000002,245.0
21793,2015/16,Interior,Kootenay Boundary Regional Hospital,Myringotomy,3,21,7.6,11.7,53.199999999999996,81.89999999999999
21794,2015/16,Interior,Kootenay Boundary Regional Hospital,Nasal Surgery,19,54,19.1,56.5,133.70000000000002,395.5
21795,2015/16,Interior,Kootenay Boundary Regional Hospital,Nerve Surgery,5,20,10.6,36.7,74.2,256.90000000000003
21797,2015/16,Interior,Kootenay Boundary Regional Hospital,Other Joint Reconstruction,20,45,14.4,33.0,100.8,231.0
21798,2015/16,Interior,Kootenay Boundary Regional Hospital,Other Orthopaedic Surgery,45,185,11.3,36.0,79.10000000000001,252.0
21799,2015/16,Interior,Kootenay Boundary Regional Hospital,Other Urology Surgery,23,40,11.5,38.2,80.5,267.40000000000003
21800,2015/16,Interior,Kootenay Boundary Regional Hospital,Parotidectomy,3,6,11.7,29.8,81.89999999999999,208.6
21801,2015/16,Interior,Kootenay Boundary Regional Hospital,Prostate Surgery,27,80,12.6,20.5,88.2,143.5
21802,2015/16,Interior,Kootenay Boundary Regional Hospital,Rectal Surgery,3,10,10.6,48.8,74.2,341.59999999999997
21803,2015/16,Interior,Kootenay Boundary Regional Hospital,Shoulder Surgery,82,174,16.7,43.1,116.89999999999999,301.7
21804,2015/16,Interior,Kootenay Boundary Regional Hospital,Sinus Surgery,17,30,37.0,54.1,259.0,378.7
21805,2015/16,Interior,Kootenay Boundary Regional Hospital,Skin Surgery,0,13,3.7,19.1,25.900000000000002,133.70000000000002
21806,2015/16,Interior,Kootenay Boundary Regional Hospital,Skin Tumour Removal,5,27,7.9,34.2,55.300000000000004,239.40000000000003
21807,2015/16,Interior,Kootenay Boundary Regional Hospital,Tendon Surgery,3,17,14.9,50.9,104.3,356.3
21808,2015/16,Interior,Kootenay Boundary Regional Hospital,Thyroidectomy,3,27,7.7,18.6,53.9,130.20000000000002
21809,2015/16,Interior,Kootenay Boundary Regional Hospital,Tonsillectomy/Adenoidectomy,14,46,12.9,24.9,90.3,174.29999999999998
21811,2015/16,Interior,Kootenay Boundary Regional Hospital,Uterine Surgery,18,65,5.1,16.7,35.699999999999996,116.89999999999999
21812,2015/16,Interior,Kootenay Boundary Regional Hospital,Vaginal Repair,3,13,7.0,25.1,49.0,175.70000000000002
21813,2015/16,Interior,Kootenay Boundary Regional Hospital,Varicose Veins Ligation/Stripping,3,14,39.6,51.3,277.2,359.09999999999997
21814,2015/16,Interior,Kootenay Boundary Regional Hospital,Vascular Surgery - Other,5,43,1.9,4.6,13.299999999999999,32.199999999999996
21815,2015/16,Interior,Kootenay Boundary Regional Hospital,Wound/Laceration Care,0,8,7.0,12.5,49.0,87.5
21816,2015/16,Interior,Kootenay Lake Hospital,All Other Procedures,3,5,1.4,5.1,9.799999999999999,35.699999999999996
21819,2015/16,Interior,Kootenay Lake Hospital,Bladder Surgery,0,8,6.2,12.9,43.4,90.3
21820,2015/16,Interior,Kootenay Lake Hospital,Cataract Surgery,295,919,16.1,28.9,112.70000000000002,202.29999999999998
21822,2015/16,Interior,Kootenay Lake Hospital,D&C and Related Surgery,3,38,3.9,10.1,27.3,70.7
21823,2015/16,Interior,Kootenay Lake Hospital,Dental Surgery,37,130,8.4,16.3,58.800000000000004,114.10000000000001
21826,2015/16,Interior,Kootenay Lake Hospital,Fallopian Tube/Ovarian Surgery,3,46,4.7,9.6,32.9,67.2
21828,2015/16,Interior,Kootenay Lake Hospital,Hand/Wrist Surgery,6,9,6.3,14.2,44.1,99.39999999999999
21829,2015/16,Interior,Kootenay Lake Hospital,Hernia Repair - Abdominal,3,10,14.6,24.6,102.2,172.20000000000002
21830,2015/16,Interior,Kootenay Lake Hospital,Knee - Meniscectomy,10,60,5.3,13.1,37.1,91.7
21831,2015/16,Interior,Kootenay Lake Hospital,Knee Arthroscopy,3,13,4.3,14.0,30.099999999999998,98.0
21832,2015/16,Interior,Kootenay Lake Hospital,Laparoscopy,3,19,3.1,8.1,21.7,56.699999999999996
21833,2015/16,Interior,Kootenay Lake Hospital,Other Eye Surgery,0,7,13.1,29.3,91.7,205.1
21835,2015/16,Interior,Kootenay Lake Hospital,Other Orthopaedic Surgery,7,12,2.7,7.3,18.900000000000002,51.1
21838,2015/16,Interior,Kootenay Lake Hospital,Uterine Surgery,7,57,4.0,9.3,28.0,65.10000000000001
21839,2015/16,Interior,Kootenay Lake Hospital,Vaginal Repair,3,14,4.6,10.8,32.199999999999996,75.60000000000001
21844,2015/16,Interior,Lillooet Hospital And Health Centre,Dental Surgery,3,16,14.7,32.2,102.89999999999999,225.40000000000003
21847,2015/16,Interior,Lillooet Hospital And Health Centre,Hernia Repair - Abdominal,0,6,4.9,15.1,34.300000000000004,105.7
21849,2015/16,Interior,Penticton Regional Hospital,All Other Procedures,6,50,3.6,25.9,25.2,181.29999999999998
21852,2015/16,Interior,Penticton Regional Hospital,Biopsy in OR,3,40,4.2,9.4,29.400000000000002,65.8
21853,2015/16,Interior,Penticton Regional Hospital,Bladder Surgery,24,152,4.4,12.2,30.800000000000004,85.39999999999999
21854,2015/16,Interior,Penticton Regional Hospital,Bowel Resection,12,84,3.4,7.7,23.8,53.9
21855,2015/16,Interior,Penticton Regional Hospital,Breast Biopsy,5,50,3.3,7.7,23.099999999999998,53.9
21856,2015/16,Interior,Penticton Regional Hospital,Cholecystectomy,30,85,19.0,41.6,133.0,291.2
21857,2015/16,Interior,Penticton Regional Hospital,Colostomy/Ileostomy,3,28,4.6,12.9,32.199999999999996,90.3
21858,2015/16,Interior,Penticton Regional Hospital,Cyst/Ganglion Removal,3,20,4.6,23.0,32.199999999999996,161.0
21859,2015/16,Interior,Penticton Regional Hospital,D&C and Related Surgery,21,158,2.6,9.0,18.2,63.0
21860,2015/16,Interior,Penticton Regional Hospital,Examination Under Anaesthetic,3,15,7.0,24.8,49.0,173.6
21861,2015/16,Interior,Penticton Regional Hospital,Excision Lesion/Tumour,5,10,3.1,10.5,21.7,73.5
21862,2015/16,Interior,Penticton Regional Hospital,Fallopian Tube/Ovarian Surgery,22,83,4.0,12.1,28.0,84.7
21863,2015/16,Interior,Penticton Regional Hospital,Foot/Ankle Surgery,6,15,9.3,16.8,65.10000000000001,117.60000000000001
21865,2015/16,Interior,Penticton Regional Hospital,Fracture Repair,3,7,7.0,15.8,49.0,110.60000000000001
21866,2015/16,Interior,Penticton Regional Hospital,Hand/Wrist Surgery,23,67,16.7,29.7,116.89999999999999,207.9
21867,2015/16,Interior,Penticton Regional Hospital,Hernia Repair - Abdominal,105,254,15.9,38.2,111.3,267.40000000000003
21869,2015/16,Interior,Penticton Regional Hospital,Hip Replacement,134,133,37.0,52.3,259.0,366.09999999999997
21870,2015/16,Interior,Penticton Regional Hospital,Kidney/Bladder Stone Removal,15,63,3.6,8.4,25.2,58.800000000000004
21871,2015/16,Interior,Penticton Regional Hospital,Knee - ACL Repair,16,15,20.6,54.3,144.20000000000002,380.09999999999997
21872,2015/16,Interior,Penticton Regional Hospital,Knee - Meniscectomy,27,91,10.4,33.7,72.8,235.90000000000003
21873,2015/16,Interior,Penticton Regional Hospital,Knee Arthroscopy,49,90,8.8,36.7,61.60000000000001,256.90000000000003
21874,2015/16,Interior,Penticton Regional Hospital,Knee Replacement,253,179,41.0,57.1,287.0,399.7
21875,2015/16,Interior,Penticton Regional Hospital,Laparoscopy,3,35,3.4,14.7,23.8,102.89999999999999
21878,2015/16,Interior,Penticton Regional Hospital,Male Reproductive Surgery,24,34,25.6,50.0,179.20000000000002,350.0
21879,2015/16,Interior,Penticton Regional Hospital,Mastectomy,6,93,3.0,5.4,21.0,37.800000000000004
21881,2015/16,Interior,Penticton Regional Hospital,Myringotomy,3,12,2.6,8.8,18.2,61.60000000000001
21882,2015/16,Interior,Penticton Regional Hospital,Nasal Surgery,25,66,13.7,41.0,95.89999999999999,287.0
21883,2015/16,Interior,Penticton Regional Hospital,Nerve Surgery,3,6,6.8,18.4,47.6,128.79999999999998
21887,2015/16,Interior,Penticton Regional Hospital,Other Joint Reconstruction,41,56,9.6,21.5,67.2,150.5
21888,2015/16,Interior,Penticton Regional Hospital,Other Orthopaedic Surgery,40,88,6.4,25.0,44.800000000000004,175.0
21889,2015/16,Interior,Penticton Regional Hospital,Other Urology Surgery,17,80,4.4,25.9,30.800000000000004,181.29999999999998
21890,2015/16,Interior,Penticton Regional Hospital,Parotidectomy,3,10,11.4,16.3,79.8,114.10000000000001
21891,2015/16,Interior,Penticton Regional Hospital,Prostate Surgery,31,111,5.4,27.4,37.800000000000004,191.79999999999998
21892,2015/16,Interior,Penticton Regional Hospital,Rectal Surgery,3,15,6.9,26.4,48.300000000000004,184.79999999999998
21893,2015/16,Interior,Penticton Regional Hospital,Shoulder Surgery,46,92,9.6,31.1,67.2,217.70000000000002
21894,2015/16,Interior,Penticton Regional Hospital,Sinus Surgery,19,74,15.5,50.1,108.5,350.7
21896,2015/16,Interior,Penticton Regional Hospital,Skin Tumour Removal,13,42,4.0,13.0,28.0,91.0
21897,2015/16,Interior,Penticton Regional Hospital,Sphincterotomy,3,5,10.1,13.4,70.7,93.8
21899,2015/16,Interior,Penticton Regional Hospital,Thyroidectomy,3,13,8.0,13.4,56.0,93.8
21900,2015/16,Interior,Penticton Regional Hospital,Tonsillectomy/Adenoidectomy,21,54,8.0,24.2,56.0,169.4
21901,2015/16,Interior,Penticton Regional Hospital,Tympanoplasty,5,19,14.0,23.1,98.0,161.70000000000002
21902,2015/16,Interior,Penticton Regional Hospital,Uterine Surgery,38,190,4.2,16.0,29.400000000000002,112.0
21903,2015/16,Interior,Penticton Regional Hospital,Vaginal Repair,10,57,5.3,16.0,37.1,112.0
21904,2015/16,Interior,Penticton Regional Hospital,Varicose Veins Ligation/Stripping,3,9,13.7,20.7,95.89999999999999,144.9
21905,2015/16,Interior,Penticton Regional Hospital,Vascular Surgery - Other,3,24,2.0,4.9,14.0,34.300000000000004
21906,2015/16,Interior,Penticton Regional Hospital,Wound/Laceration Care,0,5,4.3,12.4,30.099999999999998,86.8
